row_id,trmrkt_player_id,season,Squad,Comp,valuation_date,market_value_eur,market_value_date,market_value_days_from_valuation,log_market_value_eur,market_value_in_window,market_value_stale,market_value_missing
366045_23/24_Metz_fr_Ligue_1_4937,366045,23/24,Metz,fr Ligue 1,2024-06-30,2000000,2024-06-02,28,14.50865824,1,0,0
270171_23/24_Brentford_eng_Premier_League_4938,270171,23/24,Brentford,eng Premier League,2024-06-30,22000000,2024-05-26,35,16.90655306,1,0,0
319160_23/24_Cagliari_it_Serie_A_4939,319160,23/24,Cagliari,it Serie A,2024-06-30,1200000,2024-06-04,26,13.99783295,1,0,0
47587_23/24_Gladbach_de_Bundesliga_4940,47587,23/24,Gladbach,de Bundesliga,2024-06-30,400000,2024-05-28,33,12.89922233,1,0,0
177847_23/24_Sevilla_es_La_Liga_4941,177847,23/24,Sevilla,es La Liga,2024-06-30,2000000,2024-06-06,24,14.50865824,1,0,0
628834_23/24_Metz_fr_Ligue_1_4942,628834,23/24,Metz,fr Ligue 1,2024-06-30,2000000,2024-06-02,28,14.50865824,1,0,0
249157_23/24_Augsburg_de_Bundesliga_4943,249157,23/24,Augsburg,de Bundesliga,2024-06-30,3500000,2024-05-28,33,15.06827381,1,0,0
460245_23/24_Wolfsburg_de_Bundesliga_4944,460245,23/24,Wolfsburg,de Bundesliga,2024-06-30,7500000,2024-05-28,33,15.83041371,1,0,0
363205_23/24_Arsenal_eng_Premier_League_4945,363205,23/24,Arsenal,eng Premier League,2024-06-30,65000000,2024-05-26,35,17.98989784,1,0,0
121985_23/24_Napoli_it_Serie_A_4946,121985,23/24,Napoli,it Serie A,2024-06-30,2500000,2024-06-04,26,14.73180169,1,0,0
206040_23/24_Fulham_eng_Premier_League_4947,206040,23/24,Fulham,eng Premier League,2024-06-30,5000000,2024-05-26,35,15.42494867,1,0,0
333241_23/24_Newcastle_United_eng_Premier_League_4948,333241,23/24,Newcastle United,eng Premier League,2024-06-30,40000000,2024-05-26,35,17.50439004,1,0,0
468002_23/24_West_Ham_United_eng_Premier_League_4949,468002,23/24,West Ham United,eng Premier League,2024-06-30,8000000,2024-05-26,35,15.89495222,1,0,0
470607_23/24_Tottenham_Hotspur_eng_Premier_League_4950,470607,23/24,Tottenham Hotspur,eng Premier League,2024-06-30,48000000,2024-05-26,35,17.68671159,1,0,0
470607_23/24_Nottingham_Forest_eng_Premier_League_4951,470607,23/24,Nottingham Forest,eng Premier League,2024-06-30,48000000,2024-05-26,35,17.68671159,1,0,0
433188_23/24_Liverpool_eng_Premier_League_4952,433188,23/24,Liverpool,eng Premier League,2024-06-30,35000000,2024-05-26,35,17.37085865,1,0,0
326330_23/24_Barcelona_es_La_Liga_4953,326330,23/24,Barcelona,es La Liga,2024-06-30,70000000,2024-06-06,24,18.06400581,1,0,0
263727_23/24_Sevilla_es_La_Liga_4954,263727,23/24,Sevilla,es La Liga,2024-06-30,3500000,2024-06-06,24,15.06827381,1,0,0
255928_23/24_Getafe_es_La_Liga_4955,255928,23/24,Getafe,es La Liga,2024-06-30,600000,2024-04-17,74,13.3046866,0,0,0
122155_23/24_Real_Betis_es_La_Liga_4956,122155,23/24,Real Betis,es La Liga,2024-06-30,5000000,2024-06-06,24,15.42494867,1,0,0
340950_23/24_Liverpool_eng_Premier_League_4957,340950,23/24,Liverpool,eng Premier League,2024-06-30,50000000,2024-05-26,35,17.72753358,1,0,0
1028162_23/24_Le_Havre_fr_Ligue_1_4958,1028162,23/24,Le Havre,fr Ligue 1,2024-06-30,1500000,2024-06-02,28,14.22097633,1,0,0
257462_23/24_Milan_it_Serie_A_4959,257462,23/24,Milan,it Serie A,2024-06-30,7000000,2024-06-04,26,15.76142085,1,0,0
289167_23/24_Granada_es_La_Liga_4960,289167,23/24,Granada,es La Liga,2024-06-30,2000000,2024-06-06,24,14.50865824,1,0,0
201737_23/24_Montpellier_fr_Ligue_1_4961,201737,23/24,Montpellier,fr Ligue 1,2024-06-30,2500000,2024-06-02,28,14.73180169,1,0,0
58995_23/24_Werder_Bremen_de_Bundesliga_4962,58995,23/24,Werder Bremen,de Bundesliga,2024-06-30,1000000,2024-05-28,33,13.81551156,1,0,0
371998_23/24_Real_Madrid_es_La_Liga_4963,371998,23/24,Real Madrid,es La Liga,2024-06-30,180000000,2024-06-06,24,19.00846741,1,0,0
362977_23/24_Union_Berlin_de_Bundesliga_4964,362977,23/24,Union Berlin,de Bundesliga,2024-06-30,7500000,2024-05-28,33,15.83041371,1,0,0
500054_23/24_Hoffenheim_de_Bundesliga_4965,500054,23/24,Hoffenheim,de Bundesliga,2024-06-30,8000000,2024-05-28,33,15.89495222,1,0,0
324861_23/24_Hoffenheim_de_Bundesliga_4966,324861,23/24,Hoffenheim,de Bundesliga,2024-06-30,1500000,2024-05-28,33,14.22097633,1,0,0
324861_23/24_Darmstadt_98_de_Bundesliga_4967,324861,23/24,Darmstadt 98,de Bundesliga,2024-06-30,1500000,2024-05-28,33,14.22097633,1,0,0
542796_23/24_Brentford_eng_Premier_League_4968,542796,23/24,Brentford,eng Premier League,2024-06-30,600000,2024-06-17,13,13.3046866,1,0,0
911328_23/24_Lecce_it_Serie_A_4969,911328,23/24,Lecce,it Serie A,2024-06-30,3500000,2024-06-04,26,15.06827381,1,0,0
355689_23/24_Las_Palmas_es_La_Liga_4970,355689,23/24,Las Palmas,es La Liga,2024-06-30,1500000,2024-06-06,24,14.22097633,1,0,0
361260_23/24_Hoffenheim_de_Bundesliga_4971,361260,23/24,Hoffenheim,de Bundesliga,2024-06-30,10000000,2024-05-28,33,16.11809575,1,0,0
81512_23/24_Udinese_it_Serie_A_4972,81512,23/24,Udinese,it Serie A,2024-06-30,1000000,2024-06-04,26,13.81551156,1,0,0
649452_23/24_Luton_Town_eng_Premier_League_4973,649452,23/24,Luton Town,eng Premier League,2024-06-30,10000000,2024-05-26,35,16.11809575,1,0,0
560725_23/24_Nantes_fr_Ligue_1_4974,560725,23/24,Nantes,fr Ligue 1,2024-06-30,900000,2024-06-02,28,13.71015115,1,0,0
143798_23/24_Hoffenheim_de_Bundesliga_4975,143798,23/24,Hoffenheim,de Bundesliga,2024-06-30,3000000,2024-05-28,33,14.91412318,1,0,0
384060_23/24_Lyon_fr_Ligue_1_4976,384060,23/24,Lyon,fr Ligue 1,2024-06-30,2500000,2024-06-02,28,14.73180169,1,0,0
384060_23/24_Nantes_fr_Ligue_1_4977,384060,23/24,Nantes,fr Ligue 1,2024-06-30,2500000,2024-06-02,28,14.73180169,1,0,0
743589_23/24_Almería_es_La_Liga_4978,743589,23/24,Almería,es La Liga,2024-06-30,2000000,2024-06-23,7,14.50865824,1,0,0
106270_23/24_Köln_de_Bundesliga_4979,106270,23/24,Köln,de Bundesliga,2024-06-30,2500000,2024-05-28,33,14.73180169,1,0,0
369567_23/24_Wolves_eng_Premier_League_4980,369567,23/24,Wolves,eng Premier League,2024-06-30,5000000,2024-05-28,33,15.42494867,1,0,0
369567_23/24_Eintracht_Frankfurt_de_Bundesliga_4981,369567,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,5000000,2024-05-28,33,15.42494867,1,0,0
585959_23/24_Rennes_fr_Ligue_1_4982,585959,23/24,Rennes,fr Ligue 1,2024-06-30,20000000,2024-06-02,28,16.81124288,1,0,0
623040_23/24_Hellas_Verona_it_Serie_A_4983,623040,23/24,Hellas Verona,it Serie A,2024-06-30,1000000,2024-06-02,28,13.81551156,1,0,0
395685_23/24_Lorient_fr_Ligue_1_4984,395685,23/24,Lorient,fr Ligue 1,2024-06-30,3500000,2024-06-02,28,15.06827381,1,0,0
585949_23/24_Milan_it_Serie_A_4985,585949,23/24,Milan,it Serie A,2024-06-30,20000000,2024-06-04,26,16.81124288,1,0,0
356141_23/24_Lazio_it_Serie_A_4986,356141,23/24,Lazio,it Serie A,2024-06-30,18000000,2024-06-04,26,16.70588237,1,0,0
794758_23/24_Toulouse_fr_Ligue_1_4987,794758,23/24,Toulouse,fr Ligue 1,2024-06-30,2000000,2024-06-02,28,14.50865824,1,0,0
394327_23/24_Aston_Villa_eng_Premier_League_4988,394327,23/24,Aston Villa,eng Premier League,2024-06-30,38000000,2024-05-26,35,17.45309674,1,0,0
290017_23/24_Udinese_it_Serie_A_4989,290017,23/24,Udinese,it Serie A,2024-06-30,4500000,2024-06-04,26,15.31958818,1,0,0
780630_23/24_Manchester_Utd_eng_Premier_League_4990,780630,23/24,Manchester Utd,eng Premier League,2024-06-30,5000000,2024-05-26,35,15.42494867,1,0,0
407098_23/24_Wolfsburg_de_Bundesliga_4991,407098,23/24,Wolfsburg,de Bundesliga,2024-06-30,6000000,2024-05-28,33,15.60727019,1,0,0
53418_23/24_RB_Leipzig_de_Bundesliga_4992,53418,23/24,RB Leipzig,de Bundesliga,2024-06-30,3500000,2024-05-28,33,15.06827381,1,0,0
132098_23/24_Bayern_Munich_de_Bundesliga_4993,132098,23/24,Bayern Munich,de Bundesliga,2024-06-30,100000000,2024-05-28,33,18.42068075,1,0,0
324804_23/24_Torino_it_Serie_A_4994,324804,23/24,Torino,it Serie A,2024-06-30,2500000,2024-06-02,28,14.73180169,1,0,0
324804_23/24_Montpellier_fr_Ligue_1_4995,324804,23/24,Montpellier,fr Ligue 1,2024-06-30,2500000,2024-06-02,28,14.73180169,1,0,0
232320_23/24_Stuttgart_de_Bundesliga_4996,232320,23/24,Stuttgart,de Bundesliga,2024-06-30,12000000,2024-05-28,33,16.30041729,1,0,0
810093_23/24_Lorient_fr_Ligue_1_4997,810093,23/24,Lorient,fr Ligue 1,2024-06-30,4000000,2024-06-02,28,15.20180517,1,0,0
286596_23/24_Darmstadt_98_de_Bundesliga_4998,286596,23/24,Darmstadt 98,de Bundesliga,2024-06-30,1000000,2024-05-28,33,13.81551156,1,0,0
205006_23/24_Roma_it_Serie_A_4999,205006,23/24,Roma,it Serie A,2024-06-30,5000000,2024-06-04,26,15.42494867,1,0,0
298635_23/24_Salernitana_it_Serie_A_5000,298635,23/24,Salernitana,it Serie A,2024-06-30,1800000,2024-06-04,26,14.40329778,1,0,0
816308_23/24_Lorient_fr_Ligue_1_5001,816308,23/24,Lorient,fr Ligue 1,2024-06-30,2500000,2024-06-02,28,14.73180169,1,0,0
545332_23/24_Union_Berlin_de_Bundesliga_5002,545332,23/24,Union Berlin,de Bundesliga,2024-06-30,2700000,2024-05-28,33,14.8087627,1,0,0
823486_23/24_Fiorentina_it_Serie_A_5003,823486,23/24,Fiorentina,it Serie A,2024-06-30,25000000,2024-06-04,26,17.03438642,1,0,0
364135_23/24_Juventus_it_Serie_A_5004,364135,23/24,Juventus,it Serie A,2024-06-30,14000000,2024-06-04,26,16.45456796,1,0,0
118534_23/24_Everton_eng_Premier_League_5005,118534,23/24,Everton,eng Premier League,2024-06-30,6000000,2024-05-26,35,15.60727019,1,0,0
855014_23/24_Toulouse_fr_Ligue_1_5006,855014,23/24,Toulouse,fr Ligue 1,2024-06-30,500000,2024-06-02,28,13.12236538,1,0,0
667967_23/24_Le_Havre_fr_Ligue_1_5007,667967,23/24,Le Havre,fr Ligue 1,2024-06-30,5000000,2024-06-02,28,15.42494867,1,0,0
228948_23/24_West_Ham_United_eng_Premier_League_5008,228948,23/24,West Ham United,eng Premier League,2024-06-30,10000000,2024-06-02,28,16.11809575,1,0,0
228948_23/24_Monaco_fr_Ligue_1_5009,228948,23/24,Monaco,fr Ligue 1,2024-06-30,10000000,2024-06-02,28,16.11809575,1,0,0
669000_23/24_Clermont_Foot_fr_Ligue_1_5010,669000,23/24,Clermont Foot,fr Ligue 1,2024-06-30,1000000,2024-06-02,28,13.81551156,1,0,0
302215_23/24_Werder_Bremen_de_Bundesliga_5011,302215,23/24,Werder Bremen,de Bundesliga,2024-06-30,2000000,2024-05-28,33,14.50865824,1,0,0
342039_23/24_Freiburg_de_Bundesliga_5012,342039,23/24,Freiburg,de Bundesliga,2024-06-30,5000000,2024-05-28,33,15.42494867,1,0,0
480116_23/24_Bournemouth_eng_Premier_League_5013,480116,23/24,Bournemouth,eng Premier League,2024-06-30,18000000,2024-05-26,35,16.70588237,1,0,0
42072_23/24_Darmstadt_98_de_Bundesliga_5014,42072,23/24,Darmstadt 98,de Bundesliga,2024-06-30,500000,2024-05-28,33,13.12236538,1,0,0
730861_23/24_Bournemouth_eng_Premier_League_5015,730861,23/24,Bournemouth,eng Premier League,2024-06-30,20000000,2024-05-26,35,16.81124288,1,0,0
405686_23/24_Reims_fr_Ligue_1_5016,405686,23/24,Reims,fr Ligue 1,2024-06-30,3000000,2024-06-02,28,14.91412318,1,0,0
103565_23/24_Montpellier_fr_Ligue_1_5017,103565,23/24,Montpellier,fr Ligue 1,2024-06-30,1800000,2024-06-02,28,14.40329778,1,0,0
124410_23/24_Union_Berlin_de_Bundesliga_5018,124410,23/24,Union Berlin,de Bundesliga,2024-06-30,5000000,2024-05-28,33,15.42494867,1,0,0
763079_23/24_Lens_fr_Ligue_1_5019,763079,23/24,Lens,fr Ligue 1,2024-06-30,2500000,2024-06-02,28,14.73180169,1,0,0
384553_23/24_Köln_de_Bundesliga_5020,384553,23/24,Köln,de Bundesliga,2024-06-30,2000000,2024-05-28,33,14.50865824,1,0,0
161056_23/24_Bayern_Munich_de_Bundesliga_5021,161056,23/24,Bayern Munich,de Bundesliga,2024-06-30,50000000,2024-05-28,33,17.72753358,1,0,0
425918_23/24_Arsenal_eng_Premier_League_5022,425918,23/24,Arsenal,eng Premier League,2024-06-30,30000000,2024-05-26,35,17.21670797,1,0,0
346849_23/24_Darmstadt_98_de_Bundesliga_5023,346849,23/24,Darmstadt 98,de Bundesliga,2024-06-30,3000000,2024-05-28,33,14.91412318,1,0,0
193033_23/24_Heidenheim_de_Bundesliga_5024,193033,23/24,Heidenheim,de Bundesliga,2024-06-30,6000000,2024-05-28,33,15.60727019,1,0,0
215599_23/24_RB_Leipzig_de_Bundesliga_5025,215599,23/24,RB Leipzig,de Bundesliga,2024-06-30,8000000,2024-05-28,33,15.89495222,1,0,0
330659_23/24_Bournemouth_eng_Premier_League_5026,330659,23/24,Bournemouth,eng Premier League,2024-06-30,14000000,2024-05-26,35,16.45456796,1,0,0
429874_23/24_Eintracht_Frankfurt_de_Bundesliga_5027,429874,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,10000000,2024-05-28,33,16.11809575,1,0,0
94201_23/24_Union_Berlin_de_Bundesliga_5028,94201,23/24,Union Berlin,de Bundesliga,2024-06-30,2500000,2024-05-28,33,14.73180169,1,0,0
328784_23/24_Eintracht_Frankfurt_de_Bundesliga_5029,328784,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,18000000,2024-05-28,33,16.70588237,1,0,0
118847_23/24_Mainz_05_de_Bundesliga_5030,118847,23/24,Mainz 05,de Bundesliga,2024-06-30,3000000,2024-05-28,33,14.91412318,1,0,0
94005_23/24_Atalanta_it_Serie_A_5031,94005,23/24,Atalanta,it Serie A,2024-06-30,10000000,2024-06-04,26,16.11809575,1,0,0
745461_23/24_Burnley_eng_Premier_League_5032,745461,23/24,Burnley,eng Premier League,2024-06-30,7000000,2024-05-26,35,15.76142085,1,0,0
487969_23/24_Paris_Saint-Germain_fr_Ligue_1_5033,487969,23/24,Paris Saint-Germain,fr Ligue 1,2024-06-30,45000000,2024-06-02,28,17.62217307,1,0,0
487969_23/24_Eintracht_Frankfurt_de_Bundesliga_5034,487969,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,45000000,2024-06-02,28,17.62217307,1,0,0
357119_23/24_Liverpool_eng_Premier_League_5035,357119,23/24,Liverpool,eng Premier League,2024-06-30,45000000,2024-05-26,35,17.62217307,1,0,0
127189_23/24_Marseille_fr_Ligue_1_5036,127189,23/24,Marseille,fr Ligue 1,2024-06-30,12000000,2024-06-02,28,16.30041729,1,0,0
1178474_23/24_Reims_fr_Ligue_1_5037,1178474,23/24,Reims,fr Ligue 1,2024-06-30,500000,2024-06-02,28,13.12236538,1,0,0
490223_23/24_Almería_es_La_Liga_5038,490223,23/24,Almería,es La Liga,2024-06-30,2500000,2024-06-06,24,14.73180169,1,0,0
490223_23/24_Lorient_fr_Ligue_1_5039,490223,23/24,Lorient,fr Ligue 1,2024-06-30,2500000,2024-06-06,24,14.73180169,1,0,0
624690_23/24_Gladbach_de_Bundesliga_5040,624690,23/24,Gladbach,de Bundesliga,2024-06-30,20000000,2024-05-28,33,16.81124288,1,0,0
413403_23/24_Aston_Villa_eng_Premier_League_5041,413403,23/24,Aston Villa,eng Premier League,2024-06-30,35000000,2024-05-26,35,17.37085865,1,0,0
360518_23/24_Atalanta_it_Serie_A_5042,360518,23/24,Atalanta,it Serie A,2024-06-30,50000000,2024-06-04,26,17.72753358,1,0,0
644771_23/24_Leverkusen_de_Bundesliga_5043,644771,23/24,Leverkusen,de Bundesliga,2024-06-30,35000000,2024-05-28,33,17.37085865,1,0,0
161011_23/24_Juventus_it_Serie_A_5044,161011,23/24,Juventus,it Serie A,2024-06-30,6500000,2024-06-04,26,15.68731289,1,0,0
337725_23/24_Fiorentina_it_Serie_A_5045,337725,23/24,Fiorentina,it Serie A,2024-06-30,7500000,2024-06-04,26,15.83041371,1,0,0
277635_23/24_Cádiz_es_La_Liga_5046,277635,23/24,Cádiz,es La Liga,2024-06-30,2000000,2024-06-06,24,14.50865824,1,0,0
481513_23/24_Metz_fr_Ligue_1_5047,481513,23/24,Metz,fr Ligue 1,2024-06-30,1500000,2024-06-02,28,14.22097633,1,0,0
910176_23/24_Reims_fr_Ligue_1_5048,910176,23/24,Reims,fr Ligue 1,2024-06-30,800000,2024-06-02,28,13.59236826,1,0,0
411975_23/24_Barcelona_es_La_Liga_5049,411975,23/24,Barcelona,es La Liga,2024-06-30,45000000,2024-06-06,24,17.62217307,1,0,0
66934_23/24_Nottingham_Forest_eng_Premier_League_5050,66934,23/24,Nottingham Forest,eng Premier League,2024-06-30,1000000,2024-05-26,35,13.81551156,1,0,0
51471_23/24_Manchester_City_eng_Premier_League_5051,51471,23/24,Manchester City,eng Premier League,2024-06-30,30000000,2024-05-26,35,17.21670797,1,0,0
208167_23/24_Werder_Bremen_de_Bundesliga_5052,208167,23/24,Werder Bremen,de Bundesliga,2024-06-30,2000000,2024-05-28,33,14.50865824,1,0,0
184528_23/24_Newcastle_United_eng_Premier_League_5053,184528,23/24,Newcastle United,eng Premier League,2024-06-30,2500000,2024-05-26,35,14.73180169,1,0,0
337333_23/24_Union_Berlin_de_Bundesliga_5054,337333,23/24,Union Berlin,de Bundesliga,2024-06-30,5000000,2024-05-28,33,15.42494867,1,0,0
46580_23/24_Hoffenheim_de_Bundesliga_5055,46580,23/24,Hoffenheim,de Bundesliga,2024-06-30,5000000,2024-05-28,33,15.42494867,1,0,0
82097_23/24_Gladbach_de_Bundesliga_5056,82097,23/24,Gladbach,de Bundesliga,2024-06-30,1700000,2024-05-28,33,14.3461394,1,0,0
405687_23/24_Mainz_05_de_Bundesliga_5057,405687,23/24,Mainz 05,de Bundesliga,2024-06-30,4000000,2024-05-28,33,15.20180517,1,0,0
369684_23/24_Roma_it_Serie_A_5058,369684,23/24,Roma,it Serie A,2024-06-30,10000000,2024-06-04,26,16.11809575,1,0,0
31909_23/24_Real_Madrid_es_La_Liga_5059,31909,23/24,Real Madrid,es La Liga,2024-06-30,10000000,2024-06-06,24,16.11809575,1,0,0
434433_23/24_Lecce_it_Serie_A_5060,434433,23/24,Lecce,it Serie A,2024-06-30,6000000,2024-06-04,26,15.60727019,1,0,0
93604_23/24_Freiburg_de_Bundesliga_5061,93604,23/24,Freiburg,de Bundesliga,2024-06-30,2000000,2024-05-28,33,14.50865824,1,0,0
405398_23/24_Real_Sociedad_es_La_Liga_5062,405398,23/24,Real Sociedad,es La Liga,2024-06-30,50000000,2024-06-06,24,17.72753358,1,0,0
543499_23/24_West_Ham_United_eng_Premier_League_5063,543499,23/24,West Ham United,eng Premier League,2024-06-30,50000000,2024-05-26,35,17.72753358,1,0,0
431755_23/24_Tottenham_Hotspur_eng_Premier_League_5064,431755,23/24,Tottenham Hotspur,eng Premier League,2024-06-30,55000000,2024-05-26,35,17.82284376,1,0,0
951579_23/24_Lyon_fr_Ligue_1_5065,951579,23/24,Lyon,fr Ligue 1,2024-06-30,7000000,2024-06-02,28,15.76142085,1,0,0
371371_23/24_Sassuolo_it_Serie_A_5066,371371,23/24,Sassuolo,it Serie A,2024-06-30,4500000,2024-06-04,26,15.31958818,1,0,0
279570_23/24_Le_Havre_fr_Ligue_1_5067,279570,23/24,Le Havre,fr Ligue 1,2024-06-30,8000000,2024-06-02,28,15.89495222,1,0,0
502670_23/24_Napoli_it_Serie_A_5068,502670,23/24,Napoli,it Serie A,2024-06-30,80000000,2024-06-04,26,18.19753721,1,0,0
321647_23/24_Clermont_Foot_fr_Ligue_1_5069,321647,23/24,Clermont Foot,fr Ligue 1,2024-06-30,1500000,2024-06-02,28,14.22097633,1,0,0
315762_23/24_Celta_Vigo_es_La_Liga_5070,315762,23/24,Celta Vigo,es La Liga,2024-06-30,3000000,2024-06-06,24,14.91412318,1,0,0
181378_23/24_Nice_fr_Ligue_1_5071,181378,23/24,Nice,fr Ligue 1,2024-06-30,10000000,2024-06-02,28,16.11809575,1,0,0
93720_23/24_Lyon_fr_Ligue_1_5072,93720,23/24,Lyon,fr Ligue 1,2024-06-30,9000000,2024-06-02,28,16.01273525,1,0,0
434224_23/24_Wolfsburg_de_Bundesliga_5073,434224,23/24,Wolfsburg,de Bundesliga,2024-06-30,20000000,2024-05-28,33,16.81124288,1,0,0
233782_23/24_Union_Berlin_de_Bundesliga_5074,233782,23/24,Union Berlin,de Bundesliga,2024-06-30,6000000,2024-05-28,33,15.60727019,1,0,0
223967_23/24_Bayern_Munich_de_Bundesliga_5075,223967,23/24,Bayern Munich,de Bundesliga,2024-06-30,30000000,2024-05-28,33,17.21670797,1,0,0
85791_23/24_Gladbach_de_Bundesliga_5076,85791,23/24,Gladbach,de Bundesliga,2024-06-30,2500000,2024-05-28,33,14.73180169,1,0,0
174196_23/24_Brest_fr_Ligue_1_5077,174196,23/24,Brest,fr Ligue 1,2024-06-30,3000000,2024-06-02,28,14.91412318,1,0,0
43530_23/24_Brighton_eng_Premier_League_5078,43530,23/24,Brighton,eng Premier League,2024-06-30,1000000,2024-05-26,35,13.81551156,1,0,0
111630_23/24_Sevilla_es_La_Liga_5079,111630,23/24,Sevilla,es La Liga,2024-06-30,2000000,2024-06-06,24,14.50865824,1,0,0
442320_23/24_Metz_fr_Ligue_1_5080,442320,23/24,Metz,fr Ligue 1,2024-06-30,1000000,2024-06-02,28,13.81551156,1,0,0
504148_23/24_Brighton_eng_Premier_League_5081,504148,23/24,Brighton,eng Premier League,2024-06-30,12000000,2024-05-26,35,16.30041729,1,0,0
631472_23/24_Almería_es_La_Liga_5082,631472,23/24,Almería,es La Liga,2024-06-30,1500000,2024-06-06,24,14.22097633,1,0,0
130394_23/24_Cagliari_it_Serie_A_5083,130394,23/24,Cagliari,it Serie A,2024-06-30,1500000,2024-06-04,26,14.22097633,1,0,0
176553_23/24_Manchester_City_eng_Premier_League_5084,176553,23/24,Manchester City,eng Premier League,2024-06-30,20000000,2024-06-03,27,16.81124288,1,0,0
386057_23/24_Lorient_fr_Ligue_1_5085,386057,23/24,Lorient,fr Ligue 1,2024-06-30,2000000,2024-06-02,28,14.50865824,1,0,0
343463_23/24_Mallorca_es_La_Liga_5086,343463,23/24,Mallorca,es La Liga,2024-06-30,4000000,2024-06-06,24,15.20180517,1,0,0
554251_23/24_Sheffield_United_eng_Premier_League_5087,554251,23/24,Sheffield United,eng Premier League,2024-06-30,3000000,2024-05-26,35,14.91412318,1,0,0
931838_23/24_Eintracht_Frankfurt_de_Bundesliga_5088,931838,23/24,Eintracht Frankfurt,de Bundesliga,2024-06-30,28000000,2024-05-28,33,17.1477151,1,0,0
183318_23/24_Newcastle_United_eng_Premier_League_5089,183318,23/24,Newcastle United,eng Premier League,2024-06-30,7000000,2024-05-26,35,15.76142085,1,0,0
623521_23/24_Getafe_es_La_Liga_5090,623521,23/24,Getafe,es La Liga,2024-06-30,2800000,2024-06-06,24,14.84513033,1,0,0
320271_23/24_Mallorca_es_La_Liga_5091,320271,23/24,Mallorca,es La Liga,2024-06-30,3500000,2024-06-06,24,15.06827381,1,0,0
579930_23/24_Sassuolo_it_Serie_A_5092,579930,23/24,Sassuolo,it Serie A,2024-06-30,10000000,2024-06-04,26,16.11809575,1,0,0
628451_23/24_Chelsea_eng_Premier_League_5093,628451,23/24,Chelsea,eng Premier League,2024-06-30,35000000,2024-05-26,35,17.37085865,1,0,0
186368_23/24_Torino_it_Serie_A_5094,186368,23/24,Torino,it Serie A,2024-06-30,3500000,2024-06-04,26,15.06827381,1,0,0
70411_23/24_Hellas_Verona_it_Serie_A_5095,70411,23/24,Hellas Verona,it Serie A,2024-06-30,1500000,2024-06-04,26,14.22097633,1,0,0
766412_23/24_Lorient_fr_Ligue_1_5096,766412,23/24,Lorient,fr Ligue 1,2024-06-30,2000000,2024-06-02,28,14.50865824,1,0,0
794349_23/24_Brest_fr_Ligue_1_5097,794349,23/24,Brest,fr Ligue 1,2024-06-30,1500000,2024-06-02,28,14.22097633,1,0,0
794349_23/24_Lens_fr_Ligue_1_5098,794349,23/24,Lens,fr Ligue 1,2024-06-30,1500000,2024-06-02,28,14.22097633,1,0,0
737781_23/24_Brest_fr_Ligue_1_5099,737781,23/24,Brest,fr Ligue 1,2024-06-30,5000000,2024-06-02,28,15.42494867,1,0,0
633992_23/24_Rennes_fr_Ligue_1_5100,633992,23/24,Rennes,fr Ligue 1,2024-06-30,18000000,2024-06-02,28,16.70588237,1,0,0
120651_23/24_Lorient_fr_Ligue_1_5101,120651,23/24,Lorient,fr Ligue 1,2024-06-30,,2023-12-17,196,,0,1,1
351809_23/24_Real_Sociedad_es_La_Liga_5102,351809,23/24,Real Sociedad,es La Liga,2024-06-30,40000000,2024-06-06,24,17.50439004,1,0,0
357164_23/24_Milan_it_Serie_A_5103,357164,23/24,Milan,it Serie A,2024-06-30,90000000,2024-06-04,26,18.31532024,1,0,0
